hedge_id,projet_id,projet,type_hedge,date,année,trimestre,mois,price
95,VRON,Vron,OA,2025-08-01,2025,3,8,91.7223
96,ZOND,Zondrange,OA,2025-08-01,2025,3,8,90.423
5,ART1,Artois 1,OA,2025-09-01,2025,3,9,88.7555
6,ART2,Artois 2,OA,2025-09-01,2025,3,9,88.7555
7,AVI1,Avignonet,,2025-09-01,2025,3,9,
8,AVI2,Avignonet II,,2025-09-01,2025,3,9,
9,BTN1,Basse Thiérache Nord 1 ,CR16,2025-09-01,2025,3,9,84.383
10,BTN2,Basse Thiérache Nord 2,CR16,2025-09-01,2025,3,9,84.383
11,BASS,Bassigny,,2025-09-01,2025,3,9,
12,BAZO,Bazougeais,CR17,2025-09-01,2025,3,9,77.676
13,PBBF,Blanches Fosses PBF ,CR17,2025-09-01,2025,3,9,76.8276
14,GO01,Bois des Fontaines (BDF),CR,2025-09-01,2025,3,9,67.460
15,BSLL,Boralex Solaire Lauragais SAS,OA,2025-09-01,2025,3,9,348.4543
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2025-09-01,2025,3,9,88.4079
17,CALM,Calmont (Laur Eole Energie ),OA,2025-09-01,2025,3,9,90.729
18,CHL2,Cham Longe II,,2025-09-01,2025,3,9,
19,CLRE,Cham Longe Repowering,CR,2025-09-01,2025,3,9,76.5956
20,CHAR,Charmoy,OA,2025-09-01,2025,3,9,90.8833
21,CHMA,Chasse Marée,OA,2025-09-01,2025,3,9,98.633
22,CHDG,Chemin de Grès,OA,2025-09-01,2025,3,9,88.7555
24,COCO,Coat Conval,,2025-09-01,2025,3,9,
25,CDAR,Comes de l'Arce,OA,2025-09-01,2025,3,9,91.0181
26,COBL,Coteaux du Blaiseron,OA,2025-09-01,2025,3,9,85.3796
27,COCL,Coulonges (CL),OA,2025-09-01,2025,3,9,96.0608
28,COCP,Coulonges (CP),OA,2025-09-01,2025,3,9,96.0608
29,CONT,Coulonges (NT),OA,2025-09-01,2025,3,9,96.0608
30,ECO3,Extension plaine d'Escrebieux (XPE),CR,2025-09-01,2025,3,9,68.8717
31,ESDB,Extension seuil de Bapaume (XSB),CR,2025-09-01,2025,3,9,66.7227
32,FIER,Fierville,,2025-09-01,2025,3,9,
33,FOPL,Fond de la Plaine,,2025-09-01,2025,3,9,
34,FOR1,Fortel 1,OA,2025-09-01,2025,3,9,91.2116
35,FOR2,Fortel 2,OA,2025-09-01,2025,3,9,91.2116
36,HDCO,Haut de Comble (HC),OA,2025-09-01,2025,3,9,85.3796
37,HDC1,Haut de Conge 1,,2025-09-01,2025,3,9,
38,HDC2,Haut de Conge 2,OA,2025-09-01,2025,3,9,97.8992
39,HDC3,Haut de Conge 3,,2025-09-01,2025,3,9,
40,IDBO,Inter deux bos (MET),OA,2025-09-01,2025,3,9,85.85
41,LACI,La Citadelle,,2025-09-01,2025,3,9,
42,ECO1,La Grande Borne (LGB),CR17,2025-09-01,2025,3,9,76.456
43,CATE,Le Catésis (CAT),CR17,2025-09-01,2025,3,9,76.2058
44,LGCA,Le Grand Camp,OA,2025-09-01,2025,3,9,98.6493
45,LEPE,Le Pelon,CR16,2025-09-01,2025,3,9,86.6391
46,LEAG,Leign ar Gasprenn,,2025-09-01,2025,3,9,
47,LCLE,Les Clérimois,OA,2025-09-01,2025,3,9,97.2362
48,LEPA,Les Eparmonts,,2025-09-01,2025,3,9,
49,LMDB,Les Moulins de Boulay,,2025-09-01,2025,3,9,
50,MELC,Ménétréols Les chênes (La vallée 3),OA,2025-09-01,2025,3,9,91.6403
51,MELI,Ménétréols Lizeray (La vallée 4),OA,2025-09-01,2025,3,9,91.6403
52,MERE,Ménétréols Renardiére (La vallée 2),,2025-09-01,2025,3,9,
53,MDB1,Monts de Bagny 1,OA,2025-09-01,2025,3,9,89.6864
54,MDB2,Monts de Bagny 2,OA,2025-09-01,2025,3,9,89.6864
55,MORL,Morlange,OA,2025-09-01,2025,3,9,90.423
57,NOYE,Noyers Bucamps NOB,CR16,2025-09-01,2025,3,9,85.0132
58,PANN,Pannecé (BS),,2025-09-01,2025,3,9,
59,PANV,Pannecé La Vallière,,2025-09-01,2025,3,9,
60,XSAN,Parc du Santerre (XSAN),CR,2025-09-01,2025,3,9,73.3901
61,PDO1,Pays d'Othe 1,OA,2025-09-01,2025,3,9,91.1721
62,SE01,Peyrolles,CR,2025-09-01,2025,3,9,58.89
63,PDBE,Plaine de Beaunay,OA,2025-09-01,2025,3,9,88.7555
64,PLAN,Plateau de Langres,,2025-09-01,2025,3,9,
65,PDS1,Plateau de Savernat 1,OA,2025-09-01,2025,3,9,90.3316
66,PDS2,Plateau de Savernat 2,OA,2025-09-01,2025,3,9,90.3316
68,KEI3,Repowering Bougainville (BGV-R),CR17,2025-09-01,2025,3,9,75.120
69,GO02,Repowering Evit Et Josaphats (EEJ-R),CR17,2025-09-01,2025,3,9,73.790
70,GO03,Repowering Reclainville (RCL-R),CR17,2025-09-01,2025,3,9,73.790
71,RON1,Ronchois 1,,2025-09-01,2025,3,9,
72,RON2,Ronchois 2,,2025-09-01,2025,3,9,
73,RON3,Ronchois 3,OA,2025-09-01,2025,3,9,98.6479
74,STAN,Saint André,,2025-09-01,2025,3,9,
75,AURA19,Saint Christophe - Clé des champs,CR,2025-09-01,2025,3,9,59.334
76,SDI1,SdlL1,OA,2025-09-01,2025,3,9,95.3128
77,SDI2,SdlL2,OA,2025-09-01,2025,3,9,95.3128
78,SCRI,Seuil du Cambrésis- Ribecourt (RIB),CR16,2025-09-01,2025,3,9,83.1626
79,SDA1,Sources de l'Ancre 1 ,CR16,2025-09-01,2025,3,9,85.8991
80,SDA2,Sources de l'Ancre 2,CR16,2025-09-01,2025,3,9,85.8991
81,SFR2,St François Roye 2,OA,2025-09-01,2025,3,9,91.0413
82,SFR3,St François Roye 3,OA,2025-09-01,2025,3,9,91.0413
83,STGE,St Georges (La Vallée 1),OA,2025-09-01,2025,3,9,91.6376
84,SPH,St Patrick Hermin,,2025-09-01,2025,3,9,
85,SPP1,St Patrick Pernois 1,,2025-09-01,2025,3,9,
86,SPP2,St Patrick Pernois 2,,2025-09-01,2025,3,9,
87,SPP3,St Patrick Pernois 3,,2025-09-01,2025,3,9,
88,TOUV,Touvent,OA,2025-09-01,2025,3,9,90.7094
89,VAM1,Val au Moines 1,OA,2025-09-01,2025,3,9,88.735
90,VAM2,Val au Moines 2,OA,2025-09-01,2025,3,9,88.735
91,VAA1,Vallée d'Arce 1 (DR),,2025-09-01,2025,3,9,
92,VAA2,Vallée d'Arce 2 (NY),,2025-09-01,2025,3,9,
93,VAA3,Vallée d'Arce 3 (NU),,2025-09-01,2025,3,9,
94,VDMO,Voie des monts,OA,2025-09-01,2025,3,9,88.6839
95,VRON,Vron,OA,2025-09-01,2025,3,9,91.7223
96,ZOND,Zondrange,OA,2025-09-01,2025,3,9,90.423
5,ART1,Artois 1,OA,2025-10-01,2025,4,10,88.7555
6,ART2,Artois 2,OA,2025-10-01,2025,4,10,88.7555
7,AVI1,Avignonet,,2025-10-01,2025,4,10,
8,AVI2,Avignonet II,,2025-10-01,2025,4,10,
9,BTN1,Basse Thiérache Nord 1 ,CR16,2025-10-01,2025,4,10,84.383
10,BTN2,Basse Thiérache Nord 2,CR16,2025-10-01,2025,4,10,84.383
11,BASS,Bassigny,,2025-10-01,2025,4,10,
12,BAZO,Bazougeais,CR17,2025-10-01,2025,4,10,77.676
13,PBBF,Blanches Fosses PBF ,CR17,2025-10-01,2025,4,10,76.8276
14,GO01,Bois des Fontaines (BDF),CR,2025-10-01,2025,4,10,67.460
15,BSLL,Boralex Solaire Lauragais SAS,OA,2025-10-01,2025,4,10,348.4543
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2025-10-01,2025,4,10,88.4079
17,CALM,Calmont (Laur Eole Energie ),OA,2025-10-01,2025,4,10,90.729
18,CHL2,Cham Longe II,,2025-10-01,2025,4,10,
19,CLRE,Cham Longe Repowering,CR,2025-10-01,2025,4,10,76.5956
20,CHAR,Charmoy,OA,2025-10-01,2025,4,10,90.8833
21,CHMA,Chasse Marée,,2025-10-01,2025,4,10,
22,CHDG,Chemin de Grès,OA,2025-10-01,2025,4,10,88.7555
24,COCO,Coat Conval,,2025-10-01,2025,4,10,
25,CDAR,Comes de l'Arce,OA,2025-10-01,2025,4,10,91.0181
26,COBL,Coteaux du Blaiseron,OA,2025-10-01,2025,4,10,85.3796
27,COCL,Coulonges (CL),OA,2025-10-01,2025,4,10,96.0608
28,COCP,Coulonges (CP),OA,2025-10-01,2025,4,10,96.0608
29,CONT,Coulonges (NT),OA,2025-10-01,2025,4,10,96.0608
30,ECO3,Extension plaine d'Escrebieux (XPE),CR,2025-10-01,2025,4,10,68.8717
31,ESDB,Extension seuil de Bapaume (XSB),CR,2025-10-01,2025,4,10,66.7227
32,FIER,Fierville,,2025-10-01,2025,4,10,
33,FOPL,Fond de la Plaine,,2025-10-01,2025,4,10,
34,FOR1,Fortel 1,OA,2025-10-01,2025,4,10,91.2116
35,FOR2,Fortel 2,OA,2025-10-01,2025,4,10,91.2116
36,HDCO,Haut de Comble (HC),OA,2025-10-01,2025,4,10,85.3796
37,HDC1,Haut de Conge 1,,2025-10-01,2025,4,10,
38,HDC2,Haut de Conge 2,OA,2025-10-01,2025,4,10,97.8992
39,HDC3,Haut de Conge 3,,2025-10-01,2025,4,10,
40,IDBO,Inter deux bos (MET),OA,2025-10-01,2025,4,10,85.85
41,LACI,La Citadelle,,2025-10-01,2025,4,10,
42,ECO1,La Grande Borne (LGB),CR17,2025-10-01,2025,4,10,76.456
43,CATE,Le Catésis (CAT),CR17,2025-10-01,2025,4,10,76.2058
44,LGCA,Le Grand Camp,,2025-10-01,2025,4,10,
45,LEPE,Le Pelon,CR16,2025-10-01,2025,4,10,86.6391
46,LEAG,Leign ar Gasprenn,,2025-10-01,2025,4,10,
47,LCLE,Les Clérimois,OA,2025-10-01,2025,4,10,97.2362
48,LEPA,Les Eparmonts,,2025-10-01,2025,4,10,
49,LMDB,Les Moulins de Boulay,,2025-10-01,2025,4,10,
50,MELC,Ménétréols Les chênes (La vallée 3),OA,2025-10-01,2025,4,10,91.6403
51,MELI,Ménétréols Lizeray (La vallée 4),OA,2025-10-01,2025,4,10,91.6403
52,MERE,Ménétréols Renardiére (La vallée 2),,2025-10-01,2025,4,10,
53,MDB1,Monts de Bagny 1,OA,2025-10-01,2025,4,10,89.6864
54,MDB2,Monts de Bagny 2,OA,2025-10-01,2025,4,10,89.6864
55,MORL,Morlange,OA,2025-10-01,2025,4,10,90.423
57,NOYE,Noyers Bucamps NOB,CR16,2025-10-01,2025,4,10,85.0132
58,PANN,Pannecé (BS),,2025-10-01,2025,4,10,
59,PANV,Pannecé La Vallière,,2025-10-01,2025,4,10,
60,XSAN,Parc du Santerre (XSAN),CR,2025-10-01,2025,4,10,73.3901
61,PDO1,Pays d'Othe 1,OA,2025-10-01,2025,4,10,91.1721
62,SE01,Peyrolles,CR,2025-10-01,2025,4,10,58.89
63,PDBE,Plaine de Beaunay,OA,2025-10-01,2025,4,10,88.7555
64,PLAN,Plateau de Langres,,2025-10-01,2025,4,10,
65,PDS1,Plateau de Savernat 1,OA,2025-10-01,2025,4,10,90.3316
66,PDS2,Plateau de Savernat 2,OA,2025-10-01,2025,4,10,90.3316
68,KEI3,Repowering Bougainville (BGV-R),CR17,2025-10-01,2025,4,10,75.120
69,GO02,Repowering Evit Et Josaphats (EEJ-R),CR17,2025-10-01,2025,4,10,73.790
70,GO03,Repowering Reclainville (RCL-R),CR17,2025-10-01,2025,4,10,73.790
71,RON1,Ronchois 1,,2025-10-01,2025,4,10,
72,RON2,Ronchois 2,,2025-10-01,2025,4,10,
73,RON3,Ronchois 3,,2025-10-01,2025,4,10,
74,STAN,Saint André,,2025-10-01,2025,4,10,
75,AURA19,Saint Christophe - Clé des champs,CR,2025-10-01,2025,4,10,59.334
76,SDI1,SdlL1,OA,2025-10-01,2025,4,10,95.3128
77,SDI2,SdlL2,OA,2025-10-01,2025,4,10,95.3128
78,SCRI,Seuil du Cambrésis- Ribecourt (RIB),CR16,2025-10-01,2025,4,10,83.1626
79,SDA1,Sources de l'Ancre 1 ,CR16,2025-10-01,2025,4,10,85.8991
80,SDA2,Sources de l'Ancre 2,CR16,2025-10-01,2025,4,10,85.8991
81,SFR2,St François Roye 2,OA,2025-10-01,2025,4,10,91.0413
82,SFR3,St François Roye 3,OA,2025-10-01,2025,4,10,91.0413
83,STGE,St Georges (La Vallée 1),OA,2025-10-01,2025,4,10,91.6376
84,SPH,St Patrick Hermin,,2025-10-01,2025,4,10,
85,SPP1,St Patrick Pernois 1,,2025-10-01,2025,4,10,
86,SPP2,St Patrick Pernois 2,,2025-10-01,2025,4,10,
87,SPP3,St Patrick Pernois 3,,2025-10-01,2025,4,10,
88,TOUV,Touvent,OA,2025-10-01,2025,4,10,90.7094
89,VAM1,Val au Moines 1,OA,2025-10-01,2025,4,10,88.735
90,VAM2,Val au Moines 2,OA,2025-10-01,2025,4,10,88.735
91,VAA1,Vallée d'Arce 1 (DR),,2025-10-01,2025,4,10,
92,VAA2,Vallée d'Arce 2 (NY),,2025-10-01,2025,4,10,
93,VAA3,Vallée d'Arce 3 (NU),,2025-10-01,2025,4,10,
94,VDMO,Voie des monts,OA,2025-10-01,2025,4,10,88.6839
95,VRON,Vron,OA,2025-10-01,2025,4,10,91.7223
96,ZOND,Zondrange,OA,2025-10-01,2025,4,10,90.423
5,ART1,Artois 1,OA,2025-11-01,2025,4,11,90.7969
6,ART2,Artois 2,OA,2025-11-01,2025,4,11,90.7969
7,AVI1,Avignonet,,2025-11-01,2025,4,11,
8,AVI2,Avignonet II,,2025-11-01,2025,4,11,
9,BTN1,Basse Thiérache Nord 1 ,CR16,2025-11-01,2025,4,11,86.2684
10,BTN2,Basse Thiérache Nord 2,CR16,2025-11-01,2025,4,11,86.2684
11,BASS,Bassigny,,2025-11-01,2025,4,11,
12,BAZO,Bazougeais,CR17,2025-11-01,2025,4,11,54.76
13,PBBF,Blanches Fosses PBF ,CR17,2025-11-01,2025,4,11,76.8276
14,GO01,Bois des Fontaines (BDF),CR,2025-11-01,2025,4,11,67.460
15,BSLL,Boralex Solaire Lauragais SAS,OA,2025-11-01,2025,4,11,356.4687
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2025-11-01,2025,4,11,90.4413
17,CALM,Calmont (Laur Eole Energie ),OA,2025-11-01,2025,4,11,92.8158
18,CHL2,Cham Longe II,,2025-11-01,2025,4,11,
19,CLRE,Cham Longe Repowering,CR,2025-11-01,2025,4,11,76.5955
20,CHAR,Charmoy,OA,2025-11-01,2025,4,11,92.9737
21,CHMA,Chasse Marée,,2025-11-01,2025,4,11,
22,CHDG,Chemin de Grès,OA,2025-11-01,2025,4,11,90.7969
24,COCO,Coat Conval,,2025-11-01,2025,4,11,
25,CDAR,Comes de l'Arce,OA,2025-11-01,2025,4,11,93.1115
26,COBL,Coteaux du Blaiseron,OA,2025-11-01,2025,4,11,87.3433
27,COCL,Coulonges (CL),OA,2025-11-01,2025,4,11,98.2702
28,COCP,Coulonges (CP),OA,2025-11-01,2025,4,11,98.2702
29,CONT,Coulonges (NT),OA,2025-11-01,2025,4,11,98.2702
30,ECO3,Extension plaine d'Escrebieux (XPE),CR,2025-11-01,2025,4,11,68.8717
31,ESDB,Extension seuil de Bapaume (XSB),CR,2025-11-01,2025,4,11,66.7227
32,FIER,Fierville,,2025-11-01,2025,4,11,
33,FOPL,Fond de la Plaine,,2025-11-01,2025,4,11,
34,FOR1,Fortel 1,OA,2025-11-01,2025,4,11,93.3095
35,FOR2,Fortel 2,OA,2025-11-01,2025,4,11,93.3095
36,HDCO,Haut de Comble (HC),OA,2025-11-01,2025,4,11,87.3433
37,HDC1,Haut de Conge 1,,2025-11-01,2025,4,11,
38,HDC2,Haut de Conge 2,OA,2025-11-01,2025,4,11,100.1509
39,HDC3,Haut de Conge 3,,2025-11-01,2025,4,11,
40,IDBO,Inter deux bos (MET),OA,2025-11-01,2025,4,11,87.8246
41,LACI,La Citadelle,,2025-11-01,2025,4,11,
42,ECO1,La Grande Borne (LGB),CR17,2025-11-01,2025,4,11,76.456
43,CATE,Le Catésis (CAT),CR17,2025-11-01,2025,4,11,58.67
44,LGCA,Le Grand Camp,,2025-11-01,2025,4,11,
45,LEPE,Le Pelon,CR16,2025-11-01,2025,4,11,88.5614
46,LEAG,Leign ar Gasprenn,,2025-11-01,2025,4,11,
47,LCLE,Les Clérimois,OA,2025-11-01,2025,4,11,99.4726
48,LEPA,Les Eparmonts,,2025-11-01,2025,4,11,
49,LMDB,Les Moulins de Boulay,,2025-11-01,2025,4,11,
50,MELC,Ménétréols Les chênes (La vallée 3),OA,2025-11-01,2025,4,11,93.748
51,MELI,Ménétréols Lizeray (La vallée 4),OA,2025-11-01,2025,4,11,93.748
52,MERE,Ménétréols Renardiére (La vallée 2),,2025-11-01,2025,4,11,
53,MDB1,Monts de Bagny 1,OA,2025-11-01,2025,4,11,91.7492
54,MDB2,Monts de Bagny 2,OA,2025-11-01,2025,4,11,91.7492
55,MORL,Morlange,OA,2025-11-01,2025,4,11,92.5027
57,NOYE,Noyers Bucamps NOB,CR16,2025-11-01,2025,4,11,86.9398
58,PANN,Pannecé (BS),,2025-11-01,2025,4,11,
59,PANV,Pannecé La Vallière,,2025-11-01,2025,4,11,
60,XSAN,Parc du Santerre (XSAN),CR,2025-11-01,2025,4,11,73.3901
61,PDO1,Pays d'Othe 1,OA,2025-11-01,2025,4,11,93.269
62,SE01,Peyrolles,CR,2025-11-01,2025,4,11,58.89
63,PDBE,Plaine de Beaunay,OA,2025-11-01,2025,4,11,90.7969
64,PLAN,Plateau de Langres,,2025-11-01,2025,4,11,
65,PDS1,Plateau de Savernat 1,OA,2025-11-01,2025,4,11,92.4093
66,PDS2,Plateau de Savernat 2,OA,2025-11-01,2025,4,11,92.4093
68,KEI3,Repowering Bougainville (BGV-R),CR17,2025-11-01,2025,4,11,75.120
69,GO02,Repowering Evit Et Josaphats (EEJ-R),CR17,2025-11-01,2025,4,11,73.790
70,GO03,Repowering Reclainville (RCL-R),CR17,2025-11-01,2025,4,11,73.790
71,RON1,Ronchois 1,,2025-11-01,2025,4,11,
72,RON2,Ronchois 2,,2025-11-01,2025,4,11,
73,RON3,Ronchois 3,,2025-11-01,2025,4,11,
74,STAN,Saint André,,2025-11-01,2025,4,11,
75,AURA19,Saint Christophe - Clé des champs,CR,2025-11-01,2025,4,11,59.334
76,SDI1,SdlL1,OA,2025-11-01,2025,4,11,97.505
77,SDI2,SdlL2,OA,2025-11-01,2025,4,11,97.505
78,SCRI,Seuil du Cambrésis- Ribecourt (RIB),CR16,2025-11-01,2025,4,11,85.0374
79,SDA1,Sources de l'Ancre 1 ,CR16,2025-11-01,2025,4,11,87.8214
80,SDA2,Sources de l'Ancre 2,CR16,2025-11-01,2025,4,11,87.8214
81,SFR2,St François Roye 2,OA,2025-11-01,2025,4,11,93.1352
82,SFR3,St François Roye 3,OA,2025-11-01,2025,4,11,93.1352
83,STGE,St Georges (La Vallée 1),OA,2025-11-01,2025,4,11,93.7452
84,SPH,St Patrick Hermin,,2025-11-01,2025,4,11,
85,SPP1,St Patrick Pernois 1,,2025-11-01,2025,4,11,
86,SPP2,St Patrick Pernois 2,,2025-11-01,2025,4,11,
87,SPP3,St Patrick Pernois 3,,2025-11-01,2025,4,11,
88,TOUV,Touvent,OA,2025-11-01,2025,4,11,92.7957
89,VAM1,Val au Moines 1,OA,2025-11-01,2025,4,11,90.776
90,VAM2,Val au Moines 2,OA,2025-11-01,2025,4,11,90.776
91,VAA1,Vallée d'Arce 1 (DR),,2025-11-01,2025,4,11,
92,VAA2,Vallée d'Arce 2 (NY),,2025-11-01,2025,4,11,
93,VAA3,Vallée d'Arce 3 (NU),,2025-11-01,2025,4,11,
94,VDMO,Voie des monts,OA,2025-11-01,2025,4,11,90.7236
95,VRON,Vron,OA,2025-11-01,2025,4,11,93.8319
96,ZOND,Zondrange,OA,2025-11-01,2025,4,11,92.5027
5,ART1,Artois 1,OA,2025-12-01,2025,4,12,90.7969
6,ART2,Artois 2,OA,2025-12-01,2025,4,12,90.7969
7,AVI1,Avignonet,,2025-12-01,2025,4,12,
8,AVI2,Avignonet II,,2025-12-01,2025,4,12,
9,BTN1,Basse Thiérache Nord 1 ,CR16,2025-12-01,2025,4,12,86.2684
10,BTN2,Basse Thiérache Nord 2,CR16,2025-12-01,2025,4,12,86.2684
11,BASS,Bassigny,,2025-12-01,2025,4,12,
12,BAZO,Bazougeais,CR17,2025-12-01,2025,4,12,44.02
13,PBBF,Blanches Fosses PBF ,CR17,2025-12-01,2025,4,12,76.8276
14,GO01,Bois des Fontaines (BDF),CR,2025-12-01,2025,4,12,67.460
15,BSLL,Boralex Solaire Lauragais SAS,OA,2025-12-01,2025,4,12,356.4687
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2025-12-01,2025,4,12,90.4413
17,CALM,Calmont (Laur Eole Energie ),OA,2025-12-01,2025,4,12,92.8158
18,CHL2,Cham Longe II,,2025-12-01,2025,4,12,
19,CLRE,Cham Longe Repowering,CR,2025-12-01,2025,4,12,78.3096
20,CHAR,Charmoy,OA,2025-12-01,2025,4,12,92.9737
21,CHMA,Chasse Marée,,2025-12-01,2025,4,12,
22,CHDG,Chemin de Grès,OA,2025-12-01,2025,4,12,90.7969
24,COCO,Coat Conval,,2025-12-01,2025,4,12,
25,CDAR,Comes de l'Arce,OA,2025-12-01,2025,4,12,93.1115
26,COBL,Coteaux du Blaiseron,OA,2025-12-01,2025,4,12,87.3433
27,COCL,Coulonges (CL),OA,2025-12-01,2025,4,12,98.2702
28,COCP,Coulonges (CP),OA,2025-12-01,2025,4,12,98.2702
29,CONT,Coulonges (NT),OA,2025-12-01,2025,4,12,98.2702
30,ECO3,Extension plaine d'Escrebieux (XPE),CR,2025-12-01,2025,4,12,68.8717
31,ESDB,Extension seuil de Bapaume (XSB),CR,2025-12-01,2025,4,12,68.2497
32,FIER,Fierville,,2025-12-01,2025,4,12,
33,FOPL,Fond de la Plaine,,2025-12-01,2025,4,12,
34,FOR1,Fortel 1,OA,2025-12-01,2025,4,12,93.3095
35,FOR2,Fortel 2,OA,2025-12-01,2025,4,12,93.3095
36,HDCO,Haut de Comble (HC),OA,2025-12-01,2025,4,12,87.3433
37,HDC1,Haut de Conge 1,,2025-12-01,2025,4,12,
38,HDC2,Haut de Conge 2,OA,2025-12-01,2025,4,12,100.1509
39,HDC3,Haut de Conge 3,,2025-12-01,2025,4,12,
40,IDBO,Inter deux bos (MET),OA,2025-12-01,2025,4,12,87.8246
41,LACI,La Citadelle,,2025-12-01,2025,4,12,
42,ECO1,La Grande Borne (LGB),CR17,2025-12-01,2025,4,12,76.456
43,CATE,Le Catésis (CAT),CR17,2025-12-01,2025,4,12,42.56
44,LGCA,Le Grand Camp,,2025-12-01,2025,4,12,
45,LEPE,Le Pelon,CR16,2025-12-01,2025,4,12,88.5614
46,LEAG,Leign ar Gasprenn,,2025-12-01,2025,4,12,
47,LCLE,Les Clérimois,OA,2025-12-01,2025,4,12,99.4726
48,LEPA,Les Eparmonts,,2025-12-01,2025,4,12,
49,LMDB,Les Moulins de Boulay,,2025-12-01,2025,4,12,
50,MELC,Ménétréols Les chênes (La vallée 3),OA,2025-12-01,2025,4,12,93.748
51,MELI,Ménétréols Lizeray (La vallée 4),OA,2025-12-01,2025,4,12,93.748
52,MERE,Ménétréols Renardiére (La vallée 2),,2025-12-01,2025,4,12,
53,MDB1,Monts de Bagny 1,OA,2025-12-01,2025,4,12,91.7492
54,MDB2,Monts de Bagny 2,OA,2025-12-01,2025,4,12,91.7492
55,MORL,Morlange,OA,2025-12-01,2025,4,12,92.5027
57,NOYE,Noyers Bucamps NOB,CR16,2025-12-01,2025,4,12,86.9398
58,PANN,Pannecé (BS),,2025-12-01,2025,4,12,
59,PANV,Pannecé La Vallière,,2025-12-01,2025,4,12,
60,XSAN,Parc du Santerre (XSAN),CR,2025-12-01,2025,4,12,73.3901
61,PDO1,Pays d'Othe 1,OA,2025-12-01,2025,4,12,93.269
62,SE01,Peyrolles,CR,2025-12-01,2025,4,12,58.89
63,PDBE,Plaine de Beaunay,OA,2025-12-01,2025,4,12,90.7969
64,PLAN,Plateau de Langres,,2025-12-01,2025,4,12,
65,PDS1,Plateau de Savernat 1,OA,2025-12-01,2025,4,12,92.4093
66,PDS2,Plateau de Savernat 2,OA,2025-12-01,2025,4,12,92.4093
68,KEI3,Repowering Bougainville (BGV-R),CR17,2025-12-01,2025,4,12,75.120
69,GO02,Repowering Evit Et Josaphats (EEJ-R),CR17,2025-12-01,2025,4,12,73.790
70,GO03,Repowering Reclainville (RCL-R),CR17,2025-12-01,2025,4,12,73.790
71,RON1,Ronchois 1,,2025-12-01,2025,4,12,
72,RON2,Ronchois 2,,2025-12-01,2025,4,12,
73,RON3,Ronchois 3,,2025-12-01,2025,4,12,
74,STAN,Saint André,,2025-12-01,2025,4,12,
75,AURA19,Saint Christophe - Clé des champs,CR,2025-12-01,2025,4,12,60.6987
76,SDI1,SdlL1,OA,2025-12-01,2025,4,12,97.505
77,SDI2,SdlL2,OA,2025-12-01,2025,4,12,97.505
78,SCRI,Seuil du Cambrésis- Ribecourt (RIB),CR16,2025-12-01,2025,4,12,85.0374
79,SDA1,Sources de l'Ancre 1 ,CR16,2025-12-01,2025,4,12,87.8214
80,SDA2,Sources de l'Ancre 2,CR16,2025-12-01,2025,4,12,87.8214
81,SFR2,St François Roye 2,OA,2025-12-01,2025,4,12,93.1352
82,SFR3,St François Roye 3,OA,2025-12-01,2025,4,12,93.1352
83,STGE,St Georges (La Vallée 1),OA,2025-12-01,2025,4,12,93.7452
84,SPH,St Patrick Hermin,,2025-12-01,2025,4,12,
85,SPP1,St Patrick Pernois 1,,2025-12-01,2025,4,12,
86,SPP2,St Patrick Pernois 2,,2025-12-01,2025,4,12,
87,SPP3,St Patrick Pernois 3,,2025-12-01,2025,4,12,
88,TOUV,Touvent,OA,2025-12-01,2025,4,12,92.7957
89,VAM1,Val au Moines 1,OA,2025-12-01,2025,4,12,90.776
90,VAM2,Val au Moines 2,OA,2025-12-01,2025,4,12,90.776
91,VAA1,Vallée d'Arce 1 (DR),,2025-12-01,2025,4,12,
92,VAA2,Vallée d'Arce 2 (NY),,2025-12-01,2025,4,12,
93,VAA3,Vallée d'Arce 3 (NU),,2025-12-01,2025,4,12,
94,VDMO,Voie des monts,OA,2025-12-01,2025,4,12,90.7236
95,VRON,Vron,OA,2025-12-01,2025,4,12,93.8319
96,ZOND,Zondrange,OA,2025-12-01,2025,4,12,92.5027
5,ART1,Artois 1,OA,2026-01-01,2026,1,1,88.7555
6,ART2,Artois 2,OA,2026-01-01,2026,1,1,88.7555
7,AVI1,Avignonet,,2026-01-01,2026,1,1,
8,AVI2,Avignonet II,,2026-01-01,2026,1,1,
9,BTN1,Basse Thiérache Nord 1 ,CR16,2026-01-01,2026,1,1,84.383
10,BTN2,Basse Thiérache Nord 2,CR16,2026-01-01,2026,1,1,84.383
11,BASS,Bassigny,,2026-01-01,2026,1,1,
12,BAZO,Bazougeais,CR17,2026-01-01,2026,1,1,77.676
13,PBBF,Blanches Fosses PBF ,CR17,2026-01-01,2026,1,1,76.8276
14,GO01,Bois des Fontaines (BDF),CR,2026-01-01,2026,1,1,67.460
15,BSLL,Boralex Solaire Lauragais SAS,OA,2026-01-01,2026,1,1,348.4543
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2026-01-01,2026,1,1,88.4079
17,CALM,Calmont (Laur Eole Energie ),OA,2026-01-01,2026,1,1,90.729
